row/col,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
67,P01,P16,P16,P16,P15,P15,P15,P11,P16,P15,P16,P16,P16,P15,P16,P16,P16,P16,P11,P11,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P16,P16,P15,P15,P16,P16,P16,P16,P16,P16,P15,P15,P11,P12,P22,P23,P24,P23,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
68,P01,P16,P16,P16,P16,P15,P15,P11,P16,P16,P16,P16,P16,P15,P16,P16,P16,P16,P15,P11,P16,P16,P15,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P15,P16,P15,P16,P16,P16,P16,P15,P11,P08,P12,P22,P23,P24,P24,P18,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
69,P01,P16,P16,P16,P16,P15,P11,P11,P16,P16,P16,P16,P15,P15,P16,P16,P16,P15,P15,P15,P16,P16,P15,P15,P16,P16,P16,P16,P16,P11,P16,P16,P16,P11,P15,P15,P16,P16,P16,P16,P16,P11,P11,P18,P22,P23,P24,P24,P23,P18,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
70,P01,P16,P16,P16,P16,P15,P11,P15,P15,P16,P15,P16,P15,P16,P16,P16,P15,P15,P15,P15,P16,P16,P15,P16,P16,P16,P16,P16,P16,P11,P16,P16,P16,P11,P11,P15,P16,P16,P16,P16,P16,P11,P11,P18,P22,P23,P24,P24,P24,P18,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
71,P01,P16,P16,P16,P16,P15,P11,P16,P15,P15,P15,P16,P15,P16,P16,P16,P15,P16,P11,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P16,P16,P16,P15,P11,P15,P16,P16,P16,P16,P16,P11,P11,P18,P22,P22,P24,P24,P24,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
72,P01,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P15,P11,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P11,P11,P18,P23,P22,P23,P24,P23,P23,P18,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
73,P01,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P15,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P11,P18,P23,P22,P22,P24,P22,P23,P18,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
74,P01,P15,P16,P11,P15,P16,P15,P16,P16,P16,P16,P15,P16,P16,P16,P16,P16,P15,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P08,P18,P23,P23,P22,P24,P23,P22,P18,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
75,P01,P15,P16,P11,P15,P15,P15,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P08,P22,P23,P23,P22,P23,P24,P22,P22,P23,P24,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
76,P01,P15,P16,P11,P11,P11,P16,P15,P11,P16,P15,P16,P16,P16,P16,P16,P15,P11,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P08,P22,P23,P24,P23,P22,P24,P22,P22,P22,P24,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
77,P01,P15,P16,P15,P11,P11,P11,P11,P15,P16,P15,P16,P16,P16,P16,P16,P11,P11,P16,P16,P16,P16,P16,P16,P16,P11,P16,P16,P11,P11,P15,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P11,P08,P22,P23,P24,P24,P22,P23,P24,P18,P18,P24,P23,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P01
78,P01,P15,P16,P15,P11,P11,P11,P11,P16,P15,P16,P16,P16,P16,P16,P16,P11,P15,P16,P16,P16,P16,P16,P16,P11,P11,P16,P16,P11,P11,P11,P16,P16,P16,P15,P16,P16,P16,P15,P16,P16,P11,P08,P22,P23,P24,P24,P23,P22,P24,P22,P12,P24,P23,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P01
79,P01,P16,P16,P15,P11,P11,P11,P11,P16,P16,P16,P16,P16,P16,P16,P15,P11,P16,P16,P16,P16,P16,P16,P15,P11,P15,P16,P15,P11,P15,P15,P16,P16,P16,P15,P16,P16,P16,P15,P16,P16,P11,P12,P22,P23,P24,P24,P24,P22,P22,P23,P18,P23,P23,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P22,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P01
80,P01,P16,P16,P16,P11,P08,P11,P15,P15,P11,P16,P16,P16,P16,P16,P11,P11,P16,P16,P16,P15,P16,P16,P11,P11,P15,P16,P16,P11,P16,P15,P16,P16,P16,P15,P16,P16,P15,P15,P16,P16,P11,P12,P22,P22,P24,P24,P24,P23,P22,P22,P18,P22,P24,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P22,P24,P24,P24,P24,P24,P24,P24,P01
81,P01,P16,P16,P16,P08,P08,P11,P15,P11,P11,P16,P16,P16,P16,P15,P11,P15,P16,P16,P15,P15,P16,P11,P11,P11,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P16,P11,P15,P16,P15,P11,P12,P22,P22,P24,P24,P24,P24,P22,P22,P22,P18,P24,P22,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P22,P23,P24,P24,P24,P24,P24,P24,P01
82,P01,P16,P16,P16,P08,P08,P11,P11,P11,P11,P16,P16,P16,P16,P11,P11,P16,P16,P16,P11,P16,P16,P11,P11,P15,P16,P16,P16,P15,P16,P16,P16,P16,P16,P16,P16,P16,P11,P11,P16,P15,P11,P12,P22,P22,P23,P24,P24,P24,P23,P22,P22,P18,P23,P22,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P22,P22,P22,P22,P23,P24,P24,P24,P24,P24,P01
83,P01,P16,P16,P16,P08,P08,P11,P11,P11,P11,P16,P16,P16,P15,P11,P11,P16,P16,P11,P11,P16,P15,P11,P15,P16,P15,P16,P16,P15,P15,P16,P16,P16,P16,P16,P16,P11,P11,P15,P16,P11,P11,P12,P22,P22,P22,P24,P24,P24,P24,P22,P22,P18,P22,P22,P22,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P22,P22,P24,P24,P24,P24,P24,P01
84,P01,P16,P16,P15,P08,P08,P11,P11,P11,P11,P16,P16,P16,P11,P11,P15,P16,P15,P11,P15,P16,P11,P11,P16,P15,P11,P16,P15,P15,P15,P16,P16,P16,P16,P11,P11,P11,P11,P15,P16,P11,P08,P18,P22,P22,P22,P23,P24,P24,P24,P22,P22,P18,P22,P22,P22,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P22,P22,P22,P24,P24,P24,P24,P01
85,P01,P16,P11,P15,P08,P11,P11,P11,P11,P16,P16,P16,P15,P11,P11,P16,P15,P11,P11,P15,P15,P11,P11,P16,P11,P15,P16,P15,P15,P15,P16,P16,P16,P11,P11,P11,P11,P11,P15,P15,P11,P08,P18,P22,P24,P23,P23,P23,P24,P24,P23,P22,P22,P18,P22,P22,P22,P22,P22,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P22,P22,P22,P22,P22,P23,P24,P24,P24,P01
86,P01,P16,P11,P11,P08,P11,P11,P11,P11,P16,P16,P15,P11,P11,P11,P16,P11,P11,P11,P11,P11,P11,P16,P11,P15,P16,P16,P15,P15,P16,P16,P16,P11,P11,P11,P11,P11,P11,P15,P11,P08,P08,P22,P23,P24,P24,P23,P23,P23,P24,P23,P22,P22,P18,P22,P22,P22,P22,P22,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P22,P22,P22,P22,P22,P23,P24,P24,P01
87,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01,P01
